id,corruption,position,orig_token,alt_token,question_out,prefix,suffix,answer,avg_logprob,delta_from_clean,prompt_avg_nll_increase,generated_answer
50,lm_single,5, member, character,Which elderly Hogwarts staff character typically cared for injured students?,Which elderly Hogwarts staff character typically cared for injured students?,,Madam Pomfrey,-2.3689422607421875,-0.5172226428985596,0.655998706817627,"[closed]
I'm looking for the name of the Hogwarts"
50,lm_single,11,?,"?
","Which elderly Hogwarts staff member typically cared for injured students?
","Which elderly Hogwarts staff member typically cared for injured students?
",,Madam Pomfrey,-2.218334197998047,-0.36661458015441895,-0.15119123458862305,What is the name of the wizarding school in the United
50,lm_single,8, for, of,Which elderly Hogwarts staff member typically cared of injured students?,Which elderly Hogwarts staff member typically cared of injured students?,,Madam Pomfrey,-2.154719829559326,-0.30300021171569824,0.7055068016052246,"[duplicate]
Who was the Hogwarts nurse"
50,lm_single,4, staff, alumni,Which elderly Hogwarts alumni member typically cared for injured students?,Which elderly Hogwarts alumni member typically cared for injured students?,,Madam Pomfrey,-2.1256325244903564,-0.2739129066467285,0.7509098052978516,Which Hogwarts alumni member was a member of the Order of the
50,lm_single,10, students, people,Which elderly Hogwarts staff member typically cared for injured people?,Which elderly Hogwarts staff member typically cared for injured people?,,Madam Pomfrey,-1.979573130607605,-0.12785351276397705,0.350797176361084,"[closed]
I'm looking for the name of the elderly"
50,lm_single,2, elderly, is,Which is Hogwarts staff member typically cared for injured students?,Which is Hogwarts staff member typically cared for injured students?,,Madam Pomfrey,-1.9636691808700562,-0.11194956302642822,0.013406753540039062,Which is the only known wizard to have defeated the Dark Lord
50,lm_single,10, students, animals,Which elderly Hogwarts staff member typically cared for injured animals?,Which elderly Hogwarts staff member typically cared for injured animals?,,Madam Pomfrey,-1.9415920972824097,-0.08987247943878174,0.31458282470703125,Which of the following is NOT a type of wand wood
51,none,,,,Malfoy's absence in Hogsmeade was explained by his detention with Professor ___.,Malfoy's absence in Hogsmeade was explained by his detention with Professor ,.,McGonagall,-0.27388341426849366,0.0,0.0,McGonagall
51,lm_single,10, was,"
","Malfoy's absence in Hogsmeade
 explained by his detention with Professor ___.","Malfoy's absence in Hogsmeade
 explained by his detention with Professor ",.,McGonagall,-0.38421945571899413,-0.11033604145050047,0.7581539154052734,McGonagall  for
51,none,,,,The shop where Malfoy met Mr. Borgin is called ___.,The shop where Malfoy met Mr. Borgin is called ,.,Borgin and Burkes,-0.24902677536010742,0.0,0.0,9 3/4 Borgin and Burkes
51,lm_single,12, called, the,The shop where Malfoy met Mr. Borgin is the ___.,The shop where Malfoy met Mr. Borgin is the ,.,Borgin and Burkes,-0.6695213317871094,-0.42049455642700195,-0.12337255477905273,"2nd floor of Borgin and Burkes, a shop"
51,lm_single,1,The,#,# shop where Malfoy met Mr. Borgin is called ___.,# shop where Malfoy met Mr. Borgin is called ,.,Borgin and Burkes,-0.5724887847900391,-0.32346200942993164,0.26917076110839844,1
51,lm_single,1,The,Question,Question shop where Malfoy met Mr. Borgin is called ___.,Question shop where Malfoy met Mr. Borgin is called ,.,Borgin and Burkes,-0.46829700469970703,-0.2192702293395996,0.10278129577636719,"1
Question shop where Malfoy met Mr"
51,lm_single,11, is,",","The shop where Malfoy met Mr. Borgin, called ___.","The shop where Malfoy met Mr. Borgin, called ",.,Borgin and Burkes,-0.42133597532908124,-0.17230919996897381,0.5289583206176758,"9 3/4, was located on Knockturn Alley"
51,lm_single,12, called, located,The shop where Malfoy met Mr. Borgin is located ___.,The shop where Malfoy met Mr. Borgin is located ,.,Borgin and Burkes,-0.4010905424753825,-0.15206376711527508,-0.024480342864990234,2 streets away from the Leaky Cauldron
51,lm_single,11, is,"
","The shop where Malfoy met Mr. Borgin
 called ___.","The shop where Malfoy met Mr. Borgin
 called ",.,Borgin and Burkes,-0.39364786942799884,-0.14462109406789142,0.726137638092041,Borgin and Burkes  was located on Knockturn Alley
51,lm_single,2, shop, new,The new where Malfoy met Mr. Borgin is called ___.,The new where Malfoy met Mr. Borgin is called ,.,Borgin and Burkes,-0.37009525299072266,-0.12106847763061523,0.7290925979614258,9 3/4
51,lm_single,10,in,inis,The shop where Malfoy met Mr. Borginis is called ___.,The shop where Malfoy met Mr. Borginis is called ,.,Borgin and Burkes,-0.3699979782104492,-0.1209712028503418,0.4511270523071289,9 3/4
52,none,,,,"The baby born to Merope eventually became known as Lord ______, hinting his identity before rising in dark power.",The baby born to Merope eventually became known as Lord ,", hinting his identity before rising in dark power.",Voldemort,-6.671032428741455,0.0,0.0,"Oedipus, the son of King Lai"
52,lm_single,8, eventually, and,"The baby born to Merope and became known as Lord ______, hinting his identity before rising in dark power.",The baby born to Merope and became known as Lord ,", hinting his identity before rising in dark power.",Voldemort,-7.569271087646484,-0.8982386589050293,0.11251401901245117,Oedipus
52,lm_single,8, eventually,",","The baby born to Merope, became known as Lord ______, hinting his identity before rising in dark power.","The baby born to Merope, became known as Lord ",", hinting his identity before rising in dark power.",Voldemort,-7.2833733558654785,-0.6123409271240234,-0.0564265251159668,"Oedipus, who was the son of L"
52,lm_single,10, known, the,"The baby born to Merope eventually became the as Lord ______, hinting his identity before rising in dark power.",The baby born to Merope eventually became the as Lord ,", hinting his identity before rising in dark power.",Voldemort,-7.1669135093688965,-0.4958810806274414,0.2673354148864746,"2018-12-29
The baby born to M"
52,lm_single,2, baby, ,"The  born to Merope eventually became known as Lord ______, hinting his identity before rising in dark power.",The  born to Merope eventually became known as Lord ,", hinting his identity before rising in dark power.",Voldemort,-7.148496150970459,-0.4774637222290039,0.6009716987609863,and was the father of  and  and the grandfather of
52,lm_single,9, became, married,"The baby born to Merope eventually married known as Lord ______, hinting his identity before rising in dark power.",The baby born to Merope eventually married known as Lord ,", hinting his identity before rising in dark power.",Voldemort,-7.1417155265808105,-0.47068309783935547,0.41176795959472656,1
52,lm_single,10, known, a,"The baby born to Merope eventually became a as Lord ______, hinting his identity before rising in dark power.",The baby born to Merope eventually became a as Lord ,", hinting his identity before rising in dark power.",Voldemort,-7.068556308746338,-0.3975238800048828,0.3104557991027832,1
52,lm_single,2, baby, first,"The first born to Merope eventually became known as Lord ______, hinting his identity before rising in dark power.",The first born to Merope eventually became known as Lord ,", hinting his identity before rising in dark power.",Voldemort,-7.026984214782715,-0.35595178604125977,0.04325294494628906,1
52,lm_single,9, became, grew,"The baby born to Merope eventually grew known as Lord ______, hinting his identity before rising in dark power.",The baby born to Merope eventually grew known as Lord ,", hinting his identity before rising in dark power.",Voldemort,-6.787134170532227,-0.11610174179077148,0.27522993087768555,"Oedipus, who was the son of King"
52,lm_single,4, to, in,"The baby born in Merope eventually became known as Lord ______, hinting his identity before rising in dark power.",The baby born in Merope eventually became known as Lord ,", hinting his identity before rising in dark power.",Voldemort,-6.774104118347168,-0.10307168960571289,-0.08670425415039062,"1, the first of the Lords of the Rings"
52,none,,,,"The hospital sending hourly reports on Katie's condition to Dumbledore is ______, the magical London facility.",The hospital sending hourly reports on Katie's condition to Dumbledore is ,", the magical London facility.",St. Mungo's,-0.31886665026346844,0.0,0.0,"24 hours a day, 7 days a week"
52,lm_single,11, Dumbledore, her,"The hospital sending hourly reports on Katie's condition to her is ______, the magical London facility.",The hospital sending hourly reports on Katie's condition to her is ,", the magical London facility.",St. Mungo's,-1.7760936419169109,-1.4572269916534424,0.5173459053039551,1
52,lm_single,8,'s,’s,"The hospital sending hourly reports on Katie’s condition to Dumbledore is ______, the magical London facility.",The hospital sending hourly reports on Katie’s condition to Dumbledore is ,", the magical London facility.",St. Mungo's,-0.8130926291147867,-0.4942259788513183,0.013473987579345703,"3 Privet Drive, which is where the Dursleys"
52,lm_single,10, to,".
","The hospital sending hourly reports on Katie's condition.
 Dumbledore is ______, the magical London facility.","The hospital sending hourly reports on Katie's condition.
 Dumbledore is ",", the magical London facility.",St. Mungo's,-0.7760985692342123,-0.45723191897074383,0.7934069633483887,1/2 wizard and 1/2 muggle
52,lm_single,2, hospital, American,"The American sending hourly reports on Katie's condition to Dumbledore is ______, the magical London facility.",The American sending hourly reports on Katie's condition to Dumbledore is ,", the magical London facility.",St. Mungo's,-0.769402027130127,-0.4505353768666585,0.6415896415710449,100% Harry
52,lm_single,5, reports, text,"The hospital sending hourly text on Katie's condition to Dumbledore is ______, the magical London facility.",The hospital sending hourly text on Katie's condition to Dumbledore is ,", the magical London facility.",St. Mungo's,-0.6719683806101481,-0.35310173034667963,0.7696142196655273,1
52,lm_single,10, to,.,"The hospital sending hourly reports on Katie's condition. Dumbledore is ______, the magical London facility.",The hospital sending hourly reports on Katie's condition. Dumbledore is ,", the magical London facility.",St. Mungo's,-0.6241645018259684,-0.30529785156249994,0.635688304901123,100% sure that she will be fine
52,lm_single,5, reports, updates,"The hospital sending hourly updates on Katie's condition to Dumbledore is ______, the magical London facility.",The hospital sending hourly updates on Katie's condition to Dumbledore is ,", the magical London facility.",St. Mungo's,-0.5472631057103475,-0.2283964554468791,0.22257137298583984,1
52,lm_single,1,The,1,"1 hospital sending hourly reports on Katie's condition to Dumbledore is ______, the magical London facility.",1 hospital sending hourly reports on Katie's condition to Dumbledore is ,", the magical London facility.",St. Mungo's,-0.4768673578898112,-0.15800070762634277,0.7879347801208496,1 hospital sending hourly reports on Katie's condition to Dumbledore is
52,lm_single,4, hourly, patients,"The hospital sending patients reports on Katie's condition to Dumbledore is ______, the magical London facility.",The hospital sending patients reports on Katie's condition to Dumbledore is ,", the magical London facility.",St. Mungo's,-0.44293967882792157,-0.12407302856445312,0.48784875869750977,3 1/2 miles from the hospital where she is
52,lm_single,3, sending, where,"The hospital where hourly reports on Katie's condition to Dumbledore is ______, the magical London facility.",The hospital where hourly reports on Katie's condition to Dumbledore is ,", the magical London facility.",St. Mungo's,-0.42848257223765057,-0.10961592197418213,0.6245841979980469,3 miles away
